"accuracy","anzahl_gruppen","avg_rt","blauetaste","block","code","correct","correct_colour","correct_response","correct1","correct2","correct3","count_bildstimulus_3_1","count_block","cutoff","datetime","difficulty","difficulty_f","erstebedingung","experiment_file","filename","height","id_geburtsort","id_jahr","id_vater","linketaste","logfile","loose1","loose2","loose3","orangenetaste","punkte1","punkteimblock","response","response_tasteresponse_3_1","response_time","response_time_tasteresponse_3_1","subject_nr","time_bildershuffle","time_bildstimulus_3_1","time_block","time_block_tut","time_blockwerte_zuruecksetzten","time_cutoff_werte_und_punkte_3_1","time_definecorrectcolour_3_1","time_eingabemaske_kuerzel_python","time_ende_experimentierungsphase","time_ende_tutorial_1","time_experiment","time_feedback_serie","time_feedback_tutorial","time_fixationcross_3_1","time_grauesbild_3_1","time_gruppe_block","time_gruppe_tutorial","time_instruktionen_block","time_instruktionen_tutorial_1","time_introduction_1","time_introduction_2_1","time_introduction_3_punkte","time_introduction_3_speed","time_introduction_4_accuracy","time_introduction_5_feedback","time_leertaste_fuer_naechsten_bildschirm","time_logger_3_1","time_loop_block","time_loop_block_tut","time_minifeedbacknegativ_acc","time_minifeedbacknegativ_speed_slow","time_minifeedbacknegativ_speed_slowandwrong","time_minifeedbacknegativ_speed_wrong","time_minifeedbackpositiv_acc","time_minifeedbackpositiv_speed","time_new_inline_script","time_pause_zwischen_serie_1","time_pause_zwischen_serie_2","time_reset_feedback","time_reset_feedback_1","time_sequenz_block","time_sequenz_block_tut","time_sequenz_block_tut_1","time_sequenz_gruppe","time_sequenz_gruppe_tut","time_sequenz_serie","time_serie","time_set_to_zero","time_start","time_tasteresponse_3_1","time_testloopprepareglitchtutorial","time_trial_3_1","time_tutorial","time_tutorial_ende","time_tutorial_wiederholungscheck","time_vorgeplaenkel","time_warnhinweis_3sek","time_warnhinweis_5sek","time_warnung_tutorial_1","total_correct","total_response_time","total_responses","tutorial","tutorialpunkte"
100,96,113601.468222229,"l","accuracy","ba1999wi","1","b","l","1","0","0",0,1,700,"Tue Mar 28 13:13:43 2023",3,"sehr schwer","speed","Experiment.osexp","Bild_s1_b_23.png",1080,"wi",1999,"ba","orangene","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-7.csv",0,0,0,"a",5,5,"l","l",1967.05470001325,1967.05470001325,7,NA,248668.44430007,NA,233958.187200013,NA,250636.241500033,248360.140200006,67788.914600038,NA,NA,3999.34530002065,NA,NA,248367.260200088,NA,NA,247837.072500028,NA,234052.549000015,4744.15070004761,93438.2806000067,107249.208700028,127268.731000018,146611.809000024,174544.586000033,234052.653699997,250636.311899987,NA,247836.129400064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233958.005600027,234045.495300088,NA,247837.028600043,NA,NA,NA,3999.65300003532,248668.534500059,3999.67789999209,248359.946000041,233957.212400041,NA,NA,4727.71290002856,NA,NA,182687.95130006,9,1022413.21400006,9,1,0
90,96,102316.749070014,"l","accuracy","ba1999wi","0","b","l","0","0","0",1,1,700,"Tue Mar 28 13:13:43 2023",3,"sehr schwer","speed","Experiment.osexp","Bild_s1_b_10.png",1080,"wi",1999,"ba","orangene","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-7.csv",1,0,0,"a",-5,-5,"a","a",754.276700085029,754.276700085029,7,NA,251817.233700072,NA,233958.187200013,NA,252572.19960005,251509.49820003,67788.914600038,NA,NA,3999.34530002065,NA,NA,251516.512600007,250972.190500004,NA,247837.072500028,NA,234052.549000015,4744.15070004761,93438.2806000067,107249.208700028,127268.731000018,146611.809000024,174544.586000033,234052.653699997,252572.267400101,NA,247836.129400064,NA,NA,NA,NA,250671.347700059,NA,NA,NA,NA,NA,NA,NA,233958.005600027,234045.495300088,NA,247837.028600043,NA,NA,250966.768500046,3999.65300003532,251817.330899998,3999.67789999209,251509.420800023,233957.212400041,NA,NA,4727.71290002856,NA,NA,182687.95130006,9,1023167.49070014,10,1,0
90.9090909090909,96,93174.7513636523,"l","accuracy","ba1999wi","1","b","l","1","0","0",2,1,700,"Tue Mar 28 13:13:43 2023",2,"eher schwer","speed","Experiment.osexp","Bild_s2_b_4.png",1080,"wi",1999,"ba","orangene","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-7.csv",0,0,0,"a",0,0,"l","l",1754.7743000323,1754.7743000323,7,NA,253776.725600008,NA,233958.187200013,NA,255532.371600042,253468.773700064,67788.914600038,NA,NA,3999.34530002065,NA,NA,253475.585800014,252896.101500024,NA,252966.878000065,NA,234052.549000015,4744.15070004761,93438.2806000067,107249.208700028,127268.731000018,146611.809000024,174544.586000033,234052.653699997,255532.438600087,NA,247836.129400064,252595.651800046,NA,NA,NA,250671.347700059,NA,NA,NA,NA,NA,NA,NA,233958.005600027,234045.495300088,NA,252966.806699988,NA,NA,252890.742300078,3999.65300003532,253776.814899989,3999.67789999209,253468.695200048,233957.212400041,NA,NA,4727.71290002856,NA,NA,182687.95130006,10,1024922.26500018,11,1,0
91.6666666666667,96,85490.7265500127,"l","accuracy","ba1999wi","1","o","a","1","0","0",3,1,700,"Tue Mar 28 13:13:43 2023",2,"eher schwer","speed","Experiment.osexp","Bild_s2_o_14.png",1080,"wi",1999,"ba","orangene","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-7.csv",0,0,0,"a",5,5,"a","a",966.453599976376,966.453599976376,7,NA,256693.062500097,NA,233958.187200013,NA,257660.251700087,256384.97340004,67788.914600038,NA,NA,3999.34530002065,NA,NA,256391.939399997,255858.640899998,NA,252966.878000065,NA,234052.549000015,4744.15070004761,93438.2806000067,107249.208700028,127268.731000018,146611.809000024,174544.586000033,234052.653699997,257660.319600021,NA,247836.129400064,252595.651800046,NA,NA,NA,255557.887200033,NA,NA,NA,NA,NA,NA,NA,233958.005600027,234045.495300088,NA,252966.806699988,NA,NA,255853.281800053,3999.65300003532,256693.153400091,3999.67789999209,256384.894800023,233957.212400041,NA,NA,4727.71290002856,NA,NA,182687.95130006,11,1025888.71860015,12,1,0
92.3076923076923,96,79008.0755230917,"l","accuracy","ba1999wi","1","o","a","1","0","0",4,1,700,"Tue Mar 28 13:13:43 2023",1,"eher leicht","speed","Experiment.osexp","Bild_s3_o_21.png",1080,"wi",1999,"ba","orangene","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-7.csv",0,0,0,"a",10,10,"a","a",1216.26320003998,1216.26320003998,7,NA,258859.234900097,NA,233958.187200013,NA,260076.056800084,258550.802400103,67788.914600038,NA,NA,3999.34530002065,NA,NA,258557.733500027,257986.019200063,NA,258055.371400085,NA,234052.549000015,4744.15070004761,93438.2806000067,107249.208700028,127268.731000018,146611.809000024,174544.586000033,234052.653699997,260076.126400032,NA,247836.129400064,252595.651800046,NA,NA,NA,257684.602700057,NA,NA,NA,NA,NA,NA,NA,233958.005600027,234045.495300088,NA,258055.295300088,NA,NA,257980.687100091,3999.65300003532,258859.329300001,3999.67789999209,258550.723700086,233957.212400041,NA,NA,4727.71290002856,NA,NA,182687.95130006,12,1027104.98180019,13,1,0
92.8571428571429,96,73471.6464500109,"l","accuracy","ba1999wi","1","o","a","1","0","0",5,1,700,"Tue Mar 28 13:13:43 2023",1,"eher leicht","speed","Experiment.osexp","Bild_s3_o_7.png",1080,"wi",1999,"ba","orangene","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-7.csv",0,0,0,"a",15,15,"a","a",1498.06849996094,1498.06849996094,7,NA,261233.435700065,NA,233958.187200013,NA,262732.212200062,260925.278800074,67788.914600038,NA,NA,3999.34530002065,NA,NA,260932.254799991,260394.728700048,NA,258055.371400085,NA,234052.549000015,4744.15070004761,93438.2806000067,107249.208700028,127268.731000018,146611.809000024,174544.586000033,234052.653699997,262732.283900026,NA,247836.129400064,252595.651800046,NA,NA,NA,260094.665899989,NA,NA,NA,NA,NA,NA,NA,233958.005600027,234045.495300088,NA,258055.295300088,NA,NA,260389.476899989,3999.65300003532,261233.524700045,3999.67789999209,260925.201500067,233957.212400041,NA,NA,4727.71290002856,NA,NA,182687.95130006,13,1028603.05030015,14,1,0
93.3333333333333,96,68645.7380000114,"l","accuracy","ba1999wi","1","o","a","1","0","0",6,1,700,"Tue Mar 28 13:13:43 2023",0,"sehr leicht","speed","Experiment.osexp","Bild_s4_o_10.png",1080,"wi",1999,"ba","orangene","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-7.csv",0,0,0,"a",20,20,"a","a",1083.01970001776,1083.01970001776,7,NA,263936.47700001,NA,233958.187200013,NA,265020.26140003,263628.387000063,67788.914600038,NA,NA,3999.34530002065,NA,NA,263635.60690009,263055.979800061,NA,263134.940700023,NA,234052.549000015,4744.15070004761,93438.2806000067,107249.208700028,127268.731000018,146611.809000024,174544.586000033,234052.653699997,265020.330300089,NA,247836.129400064,252595.651800046,NA,NA,NA,262755.434700055,NA,NA,NA,NA,NA,NA,NA,233958.005600027,234045.495300088,NA,263134.864200023,NA,NA,263050.604799995,3999.65300003532,263936.566899996,3999.67789999209,263628.307200037,233957.212400041,NA,NA,4727.71290002856,NA,NA,182687.95130006,14,1029686.07000017,15,1,0
93.75,96,64394.4715125108,"l","accuracy","ba1999wi","1","b","l","1","0","0",7,1,700,"Tue Mar 28 13:13:43 2023",0,"sehr leicht","speed","Experiment.osexp","Bild_s4_b_22.png",1080,"wi",1999,"ba","orangene","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-7.csv",0,0,0,"a",25,25,"l","l",625.474200001918,625.474200001918,7,NA,266185.929300031,NA,233958.187200013,NA,266812.09900009,265878.131000092,67788.914600038,NA,NA,3999.34530002065,NA,NA,265885.153500014,265345.6284001,NA,263134.940700023,NA,234052.549000015,4744.15070004761,93438.2806000067,107249.208700028,127268.731000018,146611.809000024,174544.586000033,234052.653699997,266812.167800032,NA,247836.129400064,252595.651800046,NA,NA,NA,265044.86350005,NA,NA,NA,NA,NA,NA,NA,233958.005600027,234045.495300088,NA,263134.864200023,NA,NA,265340.198700083,3999.65300003532,266186.102200067,3999.67789999209,265878.05290008,233957.212400041,NA,NA,4727.71290002856,NA,NA,182687.95130006,15,1030311.54420017,16,1,0
94.1176470588235,96,60651.5818882446,"l","accuracy","ba1999wi","1","b","l","1","0","0",8,1,700,"Tue Mar 28 13:13:43 2023",0,"sehr leicht","speed","Experiment.osexp","Bild_s4_b_23.png",1080,"wi",1999,"ba","orangene","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-7.csv",0,0,0,"a",30,30,"l","l",765.3478999855,765.3478999855,7,NA,268014.14990006,NA,233958.187200013,NA,268780.316899996,267706.1522,67788.914600038,NA,NA,3999.34530002065,NA,NA,267713.080900023,267140.919700032,NA,267212.493800092,NA,234052.549000015,4744.15070004761,93438.2806000067,107249.208700028,127268.731000018,146611.809000024,174544.586000033,234052.653699997,268780.388100073,NA,247836.129400064,252595.651800046,NA,NA,NA,266840.262100101,NA,NA,NA,NA,NA,NA,NA,233958.005600027,234045.495300088,NA,267212.419099989,NA,NA,267135.592000093,3999.65300003532,268014.236600022,3999.67789999209,267706.073800102,233957.212400041,NA,NA,4727.71290002856,NA,NA,182687.95130006,16,1031076.89210016,17,1,0
94.4444444444444,96,57328.3251611218,"l","accuracy","ba1999wi","1","o","a","1","0","0",9,1,700,"Tue Mar 28 13:13:43 2023",0,"sehr leicht","speed","Experiment.osexp","Bild_s4_o_15.png",1080,"wi",1999,"ba","orangene","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-7.csv",0,0,0,"a",35,35,"a","a",832.960800034925,832.960800034925,7,NA,269946.501100087,NA,233958.187200013,NA,270780.104900012,269638.598500052,67788.914600038,NA,NA,3999.34530002065,NA,NA,269645.553700044,269099.3741001,NA,267212.493800092,NA,234052.549000015,4744.15070004761,93438.2806000067,107249.208700028,127268.731000018,146611.809000024,174544.586000033,234052.653699997,270780.173300067,NA,247836.129400064,252595.651800046,NA,NA,NA,268798.784499988,NA,NA,NA,NA,NA,NA,NA,233958.005600027,234045.495300088,NA,267212.419099989,NA,NA,269094.083300093,3999.65300003532,269946.587900049,3999.67789999209,269638.518600026,233957.212400041,NA,NA,4727.71290002856,NA,NA,182687.95130006,17,1031909.85290019,18,1,0
