"accuracy","anzahl_gruppen","avg_rt","blauetaste","block","code","correct","correct_colour","correct_response","correct1","correct2","correct3","count_bildstimulus_3_1","count_block","cutoff","datetime","difficulty","difficulty_f","erstebedingung","experiment_file","filename","height","id_geburtsort","id_jahr","id_vater","linketaste","logfile","loose1","loose2","loose3","orangenetaste","punkte1","punkteimblock","response","response_tasteresponse_3_1","response_time","response_time_tasteresponse_3_1","subject_nr","time_bildershuffle","time_bildstimulus_3_1","time_block","time_block_tut","time_blockwerte_zuruecksetzten","time_cutoff_werte_und_punkte_3_1","time_definecorrectcolour_3_1","time_eingabemaske_kuerzel_python","time_ende_experimentierungsphase","time_ende_tutorial_1","time_experiment","time_feedback_serie","time_feedback_tutorial","time_fixationcross_3_1","time_grauesbild_3_1","time_gruppe_block","time_gruppe_tutorial","time_instruktionen_block","time_instruktionen_tutorial_1","time_introduction_1","time_introduction_2_1","time_introduction_3_punkte","time_introduction_3_speed","time_introduction_4_accuracy","time_introduction_5_feedback","time_leertaste_fuer_naechsten_bildschirm","time_logger_3_1","time_loop_block","time_loop_block_tut","time_minifeedbacknegativ_acc","time_minifeedbacknegativ_speed_slow","time_minifeedbacknegativ_speed_slowandwrong","time_minifeedbacknegativ_speed_wrong","time_minifeedbackpositiv_acc","time_minifeedbackpositiv_speed","time_new_inline_script","time_pause_zwischen_serie_1","time_pause_zwischen_serie_2","time_reset_feedback","time_reset_feedback_1","time_sequenz_block","time_sequenz_block_tut","time_sequenz_block_tut_1","time_sequenz_gruppe","time_sequenz_gruppe_tut","time_sequenz_serie","time_serie","time_set_to_zero","time_start","time_tasteresponse_3_1","time_testloopprepareglitchtutorial","time_trial_3_1","time_tutorial","time_tutorial_ende","time_tutorial_wiederholungscheck","time_vorgeplaenkel","time_warnhinweis_3sek","time_warnhinweis_5sek","time_warnung_tutorial_1","total_correct","total_response_time","total_responses","tutorial","tutorialpunkte"
88.8888888888889,96,93460.9858000056,"a","accuracy","an2000he","0","o","l","0","0","0",0,1,700,"Tue Mar 21 10:59:10 2023",3,"sehr schwer","speed","Experiment.osexp","Bild_s1_o_11.png",1080,"he",2000,"an","blaue","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-2.csv",1,0,0,"l",-10,-10,"a","a",1569.15759999538,1569.15759999538,2,160670.565999986,161532.696500013,NA,154985.799100017,NA,163102.691000036,161224.708800029,70751.1887000292,NA,NA,3998.93270002212,NA,NA,161231.837200001,NA,NA,160671.569700004,NA,155080.060200009,4728.07170002488,92752.7422999847,103411.705300037,115943.036300014,132005.966100027,140242.703200027,155080.239700037,163102.762399998,NA,160670.589099987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154985.614800011,155072.810099984,NA,160671.524100006,NA,NA,NA,3999.47550002253,161532.854099991,3999.50020003598,161224.507600011,154984.818900004,NA,NA,4711.00780001143,NA,NA,149970.26229999,8,841148.87220005,9,1,0
90,96,84272.1452600032,"a","accuracy","an2000he","1","b","a","1","0","0",1,1,700,"Tue Mar 21 10:59:10 2023",3,"sehr schwer","speed","Experiment.osexp","Bild_s1_b_7.png",1080,"he",2000,"an","blaue","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-2.csv",0,0,0,"l",-5,-5,"a","a",1572.58039998123,1572.58039998123,2,160670.565999986,164281.230200024,NA,154985.799100017,NA,165854.588599992,163972.731999995,70751.1887000292,NA,NA,3998.93270002212,NA,NA,163979.817499989,163434.171900037,NA,160671.569700004,NA,155080.060200009,4728.07170002488,92752.7422999847,103411.705300037,115943.036300014,132005.966100027,140242.703200027,155080.239700037,165854.660100013,NA,160670.589099987,163132.377200003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154985.614800011,155072.810099984,NA,160671.524100006,NA,NA,163428.50129999,3999.47550002253,164281.430900039,3999.50020003598,163972.652800032,154984.818900004,NA,NA,4711.00780001143,NA,NA,149970.26229999,9,842721.452600032,10,1,0
90.9090909090909,96,76681.8321272784,"a","accuracy","an2000he","1","o","l","1","0","0",2,1,700,"Tue Mar 21 10:59:10 2023",2,"eher schwer","speed","Experiment.osexp","Bild_s2_o_19.png",1080,"he",2000,"an","blaue","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-2.csv",0,0,0,"l",0,0,"l","l",778.700800030492,778.700800030492,2,160670.565999986,167059.208200022,NA,154985.799100017,NA,167838.650799997,166751.374199986,70751.1887000292,NA,NA,3998.93270002212,NA,NA,166758.094899997,166182.596600032,NA,166255.742500012,NA,155080.060200009,4728.07170002488,92752.7422999847,103411.705300037,115943.036300014,132005.966100027,140242.703200027,155080.239700037,167838.724400033,NA,160670.589099987,163132.377200003,NA,NA,NA,165881.917099992,NA,NA,NA,NA,NA,NA,NA,154985.614800011,155072.810099984,NA,166255.645300029,NA,NA,166177.174900018,3999.47550002253,167059.318799991,3999.50020003598,166751.296200033,154984.818900004,NA,NA,4711.00780001143,NA,NA,149970.26229999,10,843500.153400062,11,1,0
91.6666666666667,96,70370.1691583362,"a","accuracy","an2000he","1","o","l","1","0","0",3,1,700,"Tue Mar 21 10:59:10 2023",2,"eher schwer","speed","Experiment.osexp","Bild_s2_o_14.png",1080,"he",2000,"an","blaue","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-2.csv",0,0,0,"l",5,5,"l","l",941.87649997184,941.87649997184,2,160670.565999986,169008.006000018,NA,154985.799100017,NA,169950.654699991,168700.157499989,70751.1887000292,NA,NA,3998.93270002212,NA,NA,168707.256700029,168158.218200027,NA,166255.742500012,NA,155080.060200009,4728.07170002488,92752.7422999847,103411.705300037,115943.036300014,132005.966100027,140242.703200027,155080.239700037,169950.725000002,NA,160670.589099987,163132.377200003,NA,NA,NA,167854.953100032,NA,NA,NA,NA,NA,NA,NA,154985.614800011,155072.810099984,NA,166255.645300029,NA,NA,168150.166200008,3999.47550002253,169008.17570003,3999.50020003598,168700.07760002,154984.818900004,NA,NA,4711.00780001143,NA,NA,149970.26229999,11,844442.029900034,12,1,0
84.6153846153846,96,65047.2929769267,"a","accuracy","an2000he","0","o","l","0","0","0",4,1,700,"Tue Mar 21 10:59:10 2023",1,"eher leicht","speed","Experiment.osexp","Bild_s3_o_23.png",1080,"he",2000,"an","blaue","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-2.csv",1,0,0,"l",-5,-5,"a","a",1172.77880001348,1172.77880001348,2,160670.565999986,171177.1267,NA,154985.799100017,NA,172350.523400004,170869.141100033,70751.1887000292,NA,NA,3998.93270002212,NA,NA,170876.015499991,170303.610200004,NA,170374.363399984,NA,155080.060200009,4728.07170002488,92752.7422999847,103411.705300037,115943.036300014,132005.966100027,140242.703200027,155080.239700037,172350.594400021,NA,160670.589099987,163132.377200003,NA,NA,NA,170002.630100003,NA,NA,NA,NA,NA,NA,NA,154985.614800011,155072.810099984,NA,170374.296499998,NA,NA,170298.018600035,3999.47550002253,171177.228200017,3999.50020003598,170869.061100006,154984.818900004,NA,NA,4711.00780001143,NA,NA,149970.26229999,11,845614.808700047,13,1,0
85.7142857142857,96,60444.9496000016,"a","accuracy","an2000he","1","o","l","1","0","0",5,1,700,"Tue Mar 21 10:59:10 2023",1,"eher leicht","speed","Experiment.osexp","Bild_s3_o_6.png",1080,"he",2000,"an","blaue","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-2.csv",0,0,0,"l",0,0,"l","l",614.485699974466,614.485699974466,2,160670.565999986,173527.44580002,NA,154985.799100017,NA,174142.770200036,173219.75779999,70751.1887000292,NA,NA,3998.93270002212,NA,NA,173226.93470004,172676.874099998,NA,170374.363399984,NA,155080.060200009,4728.07170002488,92752.7422999847,103411.705300037,115943.036300014,132005.966100027,140242.703200027,155080.239700037,174142.85080001,NA,160670.589099987,172376.423000009,NA,NA,NA,170002.630100003,NA,NA,NA,NA,NA,NA,NA,154985.614800011,155072.810099984,NA,170374.296499998,NA,NA,172671.466500033,3999.47550002253,173527.532100037,3999.50020003598,173219.674499996,154984.818900004,NA,NA,4711.00780001143,NA,NA,149970.26229999,12,846229.294400022,14,1,0
86.6666666666667,96,56471.2549533346,"a","accuracy","an2000he","1","b","a","1","0","0",6,1,700,"Tue Mar 21 10:59:10 2023",0,"sehr leicht","speed","Experiment.osexp","Bild_s4_b_15.png",1080,"he",2000,"an","blaue","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-2.csv",0,0,0,"l",5,5,"a","a",839.529899996705,839.529899996705,2,160670.565999986,175366.393300006,NA,154985.799100017,NA,176206.588300003,175058.498900034,70751.1887000292,NA,NA,3998.93270002212,NA,NA,175065.89670002,174467.725900002,NA,174538.947399997,NA,155080.060200009,4728.07170002488,92752.7422999847,103411.705300037,115943.036300014,132005.966100027,140242.703200027,155080.239700037,176206.660300028,NA,160670.589099987,172376.423000009,NA,NA,NA,174166.963400028,NA,NA,NA,NA,NA,NA,NA,154985.614800011,155072.810099984,NA,174538.873800018,NA,NA,174462.378700031,3999.47550002253,175366.477200005,3999.50020003598,175058.313200017,154984.818900004,NA,NA,4711.00780001143,NA,NA,149970.26229999,13,847068.824300019,15,1,0
87.5,96,52994.3388374995,"a","accuracy","an2000he","1","b","a","1","0","0",7,1,700,"Tue Mar 21 10:59:10 2023",0,"sehr leicht","speed","Experiment.osexp","Bild_s4_b_23.png",1080,"he",2000,"an","blaue","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-2.csv",0,0,0,"l",10,10,"a","a",840.59709997382,840.59709997382,2,160670.565999986,177381.21610001,NA,154985.799100017,NA,178222.587299999,177073.273600021,70751.1887000292,NA,NA,3998.93270002212,NA,NA,177080.429300026,176537.523100036,NA,174538.947399997,NA,155080.060200009,4728.07170002488,92752.7422999847,103411.705300037,115943.036300014,132005.966100027,140242.703200027,155080.239700037,178222.658300016,NA,160670.589099987,172376.423000009,NA,NA,NA,176236.874299997,NA,NA,NA,NA,NA,NA,NA,154985.614800011,155072.810099984,NA,174538.873800018,NA,NA,176532.112799992,3999.47550002253,177381.410400034,3999.50020003598,177073.194700002,154984.818900004,NA,NA,4711.00780001143,NA,NA,149970.26229999,14,847909.421399992,16,1,0
88.2352941176471,96,49927.8851235285,"a","accuracy","an2000he","1","b","a","1","0","0",8,1,700,"Tue Mar 21 10:59:10 2023",0,"sehr leicht","speed","Experiment.osexp","Bild_s4_b_17.png",1080,"he",2000,"an","blaue","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-2.csv",0,0,0,"l",15,15,"a","a",864.625699992757,864.625699992757,2,160670.565999986,179421.118099999,NA,154985.799100017,NA,180286.702200014,179113.140200032,70751.1887000292,NA,NA,3998.93270002212,NA,NA,179120.465399988,178538.813100022,NA,178610.813800013,NA,155080.060200009,4728.07170002488,92752.7422999847,103411.705300037,115943.036300014,132005.966100027,140242.703200027,155080.239700037,180286.774000037,NA,160670.589099987,172376.423000009,NA,NA,NA,178238.380299998,NA,NA,NA,NA,NA,NA,NA,154985.614800011,155072.810099984,NA,178610.741899989,NA,NA,178533.482600003,3999.47550002253,179421.335100022,3999.50020003598,179113.061700016,154984.818900004,NA,NA,4711.00780001143,NA,NA,149970.26229999,15,848774.047099985,17,1,0
88.8888888888889,96,47189.7057944443,"a","accuracy","an2000he","1","o","l","1","0","0",9,1,700,"Tue Mar 21 10:59:10 2023",0,"sehr leicht","speed","Experiment.osexp","Bild_s4_o_14.png",1080,"he",2000,"an","blaue","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-2.csv",0,0,0,"l",20,20,"l","l",640.657200012356,640.657200012356,2,160670.565999986,181453.259900038,NA,154985.799100017,NA,182094.646900019,181145.442800014,70751.1887000292,NA,NA,3998.93270002212,NA,NA,181152.395299985,180606.087699998,NA,178610.813800013,NA,155080.060200009,4728.07170002488,92752.7422999847,103411.705300037,115943.036300014,132005.966100027,140242.703200027,155080.239700037,182094.716800028,NA,160670.589099987,172376.423000009,NA,NA,NA,180304.483100015,NA,NA,NA,NA,NA,NA,NA,154985.614800011,155072.810099984,NA,178610.741899989,NA,NA,180600.697999995,3999.47550002253,181453.349800024,3999.50020003598,181145.364600001,154984.818900004,NA,NA,4711.00780001143,NA,NA,149970.26229999,16,849414.704299998,18,1,0
