"accuracy","anzahl_gruppen","avg_rt","blauetaste","block","code","correct","correct_colour","correct_response","correct1","correct2","correct3","count_bildstimulus_3_1","count_block","cutoff","datetime","difficulty","difficulty_f","erstebedingung","experiment_file","filename","height","id_geburtsort","id_jahr","id_vater","linketaste","logfile","loose1","loose2","loose3","orangenetaste","punkte1","punkteimblock","response","response_tasteresponse_3_1","response_time","response_time_tasteresponse_3_1","subject_nr","time_bildershuffle","time_bildstimulus_3_1","time_block","time_block_tut","time_blockwerte_zuruecksetzten","time_cutoff_werte_und_punkte_3_1","time_definecorrectcolour_3_1","time_eingabemaske_kuerzel_python","time_ende_experimentierungsphase","time_ende_tutorial_1","time_experiment","time_feedback_serie","time_feedback_tutorial","time_fixationcross_3_1","time_grauesbild_3_1","time_gruppe_block","time_gruppe_tutorial","time_instruktionen_block","time_instruktionen_tutorial_1","time_introduction_1","time_introduction_2_1","time_introduction_3_punkte","time_introduction_3_speed","time_introduction_4_accuracy","time_introduction_5_feedback","time_leertaste_fuer_naechsten_bildschirm","time_logger_3_1","time_loop_block","time_loop_block_tut","time_minifeedbacknegativ_acc","time_minifeedbacknegativ_speed_slow","time_minifeedbacknegativ_speed_slowandwrong","time_minifeedbacknegativ_speed_wrong","time_minifeedbackpositiv_acc","time_minifeedbackpositiv_speed","time_new_inline_script","time_pause_zwischen_serie_1","time_pause_zwischen_serie_2","time_reset_feedback","time_reset_feedback_1","time_sequenz_block","time_sequenz_block_tut","time_sequenz_block_tut_1","time_sequenz_gruppe","time_sequenz_gruppe_tut","time_sequenz_serie","time_serie","time_set_to_zero","time_start","time_tasteresponse_3_1","time_testloopprepareglitchtutorial","time_trial_3_1","time_tutorial","time_tutorial_ende","time_tutorial_wiederholungscheck","time_vorgeplaenkel","time_warnhinweis_3sek","time_warnhinweis_5sek","time_warnung_tutorial_1","total_correct","total_response_time","total_responses","tutorial","tutorialpunkte"
89.4736842105263,96,50353.6871947367,"a","accuracy","ka2000mo","1","b","a","1","0","0",10,1,700,"Tue Mar 21 14:10:22 2023",1,"eher leicht","accuracy","Experiment.osexp","Bild_s3_b_7.png",1080,"mo",2000,"ka","blaue","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-4.csv",0,0,0,"l",25,25,"a","a",766.629000019748,766.629000019748,4,249593.788300001,272138.220200024,NA,231961.394999991,NA,272905.493800004,271830.581000017,44714.6571000339,NA,NA,12681.1599000357,NA,NA,271837.612300005,271258.210400003,NA,271331.610699999,NA,232054.856700008,13422.6291000377,63882.762800029,91678.7353000254,129762.063100003,171312.974500004,173677.740400017,232054.964500014,272905.575700046,NA,249593.809800048,253843.919200008,NA,NA,NA,270958.684900019,NA,NA,NA,NA,NA,NA,NA,231961.212299997,232047.834200028,NA,271331.540500047,NA,NA,271252.910500043,12681.3220000477,272138.396700029,12681.3725000247,271830.503400008,231960.328800022,NA,NA,13404.8489000415,NA,NA,179693.458200025,17,956720.056699996,19,1,0
90,96,47877.5163700018,"a","accuracy","ka2000mo","1","b","a","1","0","0",11,1,700,"Tue Mar 21 14:10:22 2023",1,"eher leicht","accuracy","Experiment.osexp","Bild_s3_b_8.png",1080,"mo",2000,"ka","blaue","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-4.csv",0,0,0,"l",30,30,"a","a",830.270700040273,830.270700040273,4,249593.788300001,274074.556700012,NA,231961.394999991,NA,274905.614999996,273765.7855,44714.6571000339,NA,NA,12681.1599000357,NA,NA,273772.857300006,273234.649199992,NA,271331.610699999,NA,232054.856700008,13422.6291000377,63882.762800029,91678.7353000254,129762.063100003,171312.974500004,173677.740400017,232054.964500014,274905.686400016,NA,249593.809800048,253843.919200008,NA,NA,NA,272934.351200005,NA,NA,NA,NA,NA,NA,NA,231961.212299997,232047.834200028,NA,271331.540500047,NA,NA,273229.358800047,12681.3220000477,274074.745299993,12681.3725000247,273765.706900042,231960.328800022,NA,NA,13404.8489000415,NA,NA,179693.458200025,18,957550.327400037,20,1,0
90.4761904761905,96,45636.0920095245,"a","accuracy","ka2000mo","1","b","a","1","0","0",12,1,700,"Tue Mar 21 14:10:22 2023",2,"eher schwer","accuracy","Experiment.osexp","Bild_s2_b_3.png",1080,"mo",2000,"ka","blaue","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-4.csv",0,0,0,"l",35,35,"a","a",807.604799978435,807.604799978435,4,249593.788300001,276113.222100015,NA,231961.394999991,NA,276921.776600007,275804.728600022,44714.6571000339,NA,NA,12681.1599000357,NA,NA,275812.067800027,275235.578800028,NA,275311.029500037,NA,232054.856700008,13422.6291000377,63882.762800029,91678.7353000254,129762.063100003,171312.974500004,173677.740400017,232054.964500014,276921.851399995,NA,249593.809800048,253843.919200008,NA,NA,NA,274935.023800004,NA,NA,NA,NA,NA,NA,NA,231961.212299997,232047.834200028,NA,275310.957500013,NA,NA,275230.295100017,12681.3220000477,276113.409200043,12681.3725000247,275804.651200015,231960.328800022,NA,NA,13404.8489000415,NA,NA,179693.458200025,19,958357.932200015,21,1,0
90.9090909090909,96,43605.4263636364,"a","accuracy","ka2000mo","1","o","l","1","0","0",13,1,700,"Tue Mar 21 14:10:22 2023",2,"eher schwer","accuracy","Experiment.osexp","Bild_s2_o_13.png",1080,"mo",2000,"ka","blaue","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-4.csv",0,0,0,"l",40,40,"l","l",961.447799985763,961.447799985763,4,249593.788300001,278167.508800048,NA,231961.394999991,NA,279129.963400017,277859.055000008,44714.6571000339,NA,NA,12681.1599000357,NA,NA,277866.258200025,277239.870399993,NA,275311.029500037,NA,232054.856700008,13422.6291000377,63882.762800029,91678.7353000254,129762.063100003,171312.974500004,173677.740400017,232054.964500014,279130.047800019,NA,249593.809800048,253843.919200008,NA,NA,NA,276938.527900027,NA,NA,NA,NA,NA,NA,NA,231961.212299997,232047.834200028,NA,275310.957500013,NA,NA,277234.291200002,12681.3220000477,278167.596700019,12681.3725000247,277858.972000016,231960.328800022,NA,NA,13404.8489000415,NA,NA,179693.458200025,20,959319.380000001,22,1,0
91.304347826087,96,41743.7999217402,"a","accuracy","ka2000mo","1","o","l","1","0","0",14,1,700,"Tue Mar 21 14:10:22 2023",3,"sehr schwer","accuracy","Experiment.osexp","Bild_s1_o_20.png",1080,"mo",2000,"ka","blaue","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-4.csv",0,0,0,"l",45,45,"l","l",788.018200022634,788.018200022634,4,249593.788300001,280420.89910002,NA,231961.394999991,NA,281209.629399993,280112.71820002,44714.6571000339,NA,NA,12681.1599000357,NA,NA,280119.990800042,279453.590899997,NA,279531.437500031,NA,232054.856700008,13422.6291000377,63882.762800029,91678.7353000254,129762.063100003,171312.974500004,173677.740400017,232054.964500014,281209.70300003,NA,249593.809800048,253843.919200008,NA,NA,NA,279151.921500044,NA,NA,NA,NA,NA,NA,NA,231961.212299997,232047.834200028,NA,279531.365300005,NA,NA,279447.670300025,12681.3220000477,280420.989900013,12681.3725000247,280112.628200033,231960.328800022,NA,NA,13404.8489000415,NA,NA,179693.458200025,21,960107.398200024,23,1,0
91.6666666666667,96,40034.6593166687,"a","accuracy","ka2000mo","1","o","l","1","0","0",15,1,700,"Tue Mar 21 14:10:22 2023",3,"sehr schwer","accuracy","Experiment.osexp","Bild_s1_o_5.png",1080,"mo",2000,"ka","blaue","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-4.csv",0,0,0,"l",50,50,"l","l",724.425400025211,724.425400025211,4,249593.788300001,282391.036500048,NA,231961.394999991,NA,283116.263400007,282083.159000031,44714.6571000339,NA,NA,12681.1599000357,NA,NA,282090.447900002,281539.185300004,NA,279531.437500031,NA,232054.856700008,13422.6291000377,63882.762800029,91678.7353000254,129762.063100003,171312.974500004,173677.740400017,232054.964500014,283116.338599997,NA,249593.809800048,253843.919200008,NA,NA,NA,281238.494899997,NA,NA,NA,NA,NA,NA,NA,231961.212299997,232047.834200028,NA,279531.365300005,NA,NA,281533.845700033,12681.3220000477,282391.116000013,12681.3725000247,282083.011200011,231960.328800022,NA,NA,13404.8489000415,NA,NA,179693.458200025,22,960831.823600049,24,1,0
100,96,6826.75169999129,"a","speed","ka2000mo","1","b","a","0","1","0",16,2,700,"Tue Mar 21 14:10:22 2023",3,"sehr schwer","accuracy","Experiment.osexp","Bild_s1_b_15.png",1080,"mo",2000,"ka","blaue","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-4.csv",0,0,0,"l",55,5,"a","a",625.998699979391,625.998699979391,4,301721.696600027,302550.897300011,NA,231961.394999991,288572.285700007,303177.834200033,302243.114800018,44714.6571000339,NA,NA,12681.1599000357,NA,283576.826000004,302250.326200039,283433.034799993,NA,301722.738500044,NA,288693.362799997,13422.6291000377,63882.762800029,91678.7353000254,129762.063100003,171312.974500004,173677.740400017,288693.503500021,303177.911300038,NA,301721.719100024,253843.919200008,NA,NA,NA,283132.532100019,NA,NA,NA,NA,NA,NA,NA,231961.212299997,288686.380800034,NA,301722.694900003,NA,NA,283427.689800039,12681.3220000477,302550.999700034,12681.3725000247,302242.878800025,231960.328800022,NA,NA,13404.8489000415,NA,NA,179693.458200025,2,13653.5033999826,2,1,50
100,96,4714.54793331213,"a","speed","ka2000mo","1","b","a","0","1","0",17,2,700,"Tue Mar 21 14:10:22 2023",3,"sehr schwer","accuracy","Experiment.osexp","Bild_s1_b_22.png",1080,"mo",2000,"ka","blaue","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-4.csv",0,0,0,"l",60,10,"a","a",490.140399953816,490.140399953816,4,301721.696600027,304350.771600031,NA,231961.394999991,288572.285700007,304841.617500002,304042.962100008,44714.6571000339,NA,NA,12681.1599000357,NA,283576.826000004,304050.179700018,303502.531900012,NA,301722.738500044,NA,288693.362799997,13422.6291000377,63882.762800029,91678.7353000254,129762.063100003,171312.974500004,173677.740400017,288693.503500021,304841.696100018,NA,301721.719100024,253843.919200008,NA,NA,NA,283132.532100019,303201.787099999,NA,NA,NA,NA,NA,NA,231961.212299997,288686.380800034,NA,301722.694900003,NA,NA,303497.235900024,12681.3220000477,304350.857800047,12681.3725000247,304042.880800029,231960.328800022,NA,NA,13404.8489000415,NA,NA,179693.458200025,3,14143.6437999364,3,1,50
100,96,3676.6270249791,"a","speed","ka2000mo","1","o","l","0","1","0",18,2,700,"Tue Mar 21 14:10:22 2023",2,"eher schwer","accuracy","Experiment.osexp","Bild_s2_o_21.png",1080,"mo",2000,"ka","blaue","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-4.csv",0,0,0,"l",65,15,"l","l",562.864299979992,562.864299979992,4,301721.696600027,306054.05060004,NA,231961.394999991,288572.285700007,306617.628200038,305745.739100035,44714.6571000339,NA,NA,12681.1599000357,NA,283576.826000004,305752.991200017,305170.270200004,NA,305250.33390004,NA,288693.362799997,13422.6291000377,63882.762800029,91678.7353000254,129762.063100003,171312.974500004,173677.740400017,288693.503500021,306617.703300028,NA,301721.719100024,253843.919200008,NA,NA,NA,283132.532100019,304869.53690002,NA,NA,NA,NA,NA,NA,231961.212299997,288686.380800034,NA,305250.260300003,NA,NA,305164.792500029,12681.3220000477,306054.131800018,12681.3725000247,305745.659700013,231960.328800022,NA,NA,13404.8489000415,NA,NA,179693.458200025,4,14706.5080999164,4,1,50
100,96,3088.61455997685,"a","speed","ka2000mo","1","o","l","0","0","1",19,2,700,"Tue Mar 21 14:10:22 2023",2,"eher schwer","accuracy","Experiment.osexp","Bild_s2_o_16.png",1080,"mo",2000,"ka","blaue","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-4.csv",0,0,0,"l",55,5,"l","l",736.564699967857,736.564699967857,4,301721.696600027,307784.332800016,NA,231961.394999991,288572.285700007,308521.46660001,307476.491700043,44714.6571000339,NA,NA,12681.1599000357,NA,283576.826000004,307483.359700011,306937.855100026,NA,305250.33390004,NA,288693.362799997,13422.6291000377,63882.762800029,91678.7353000254,129762.063100003,171312.974500004,173677.740400017,288693.503500021,308521.569500037,NA,301721.719100024,253843.919200008,NA,NA,NA,283132.532100019,306636.333000031,NA,NA,NA,NA,NA,NA,231961.212299997,288686.380800034,NA,305250.260300003,NA,NA,306932.473500026,12681.3220000477,307784.428600047,12681.3725000247,307476.41090001,231960.328800022,NA,NA,13404.8489000415,NA,NA,179693.458200025,5,15443.0727998842,5,1,50
100,96,2648.34231665009,"a","speed","ka2000mo","1","b","a","0","1","0",20,2,700,"Tue Mar 21 14:10:22 2023",1,"eher leicht","accuracy","Experiment.osexp","Bild_s3_b_9.png",1080,"mo",2000,"ka","blaue","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-4.csv",0,0,0,"l",60,10,"a","a",446.981100016274,446.981100016274,4,301721.696600027,309737.947200018,NA,231961.394999991,288572.285700007,310185.863399995,309430.2149,44714.6571000339,NA,NA,12681.1599000357,NA,283576.826000004,309437.156900007,308850.957599992,NA,308928.496400011,NA,288693.362799997,13422.6291000377,63882.762800029,91678.7353000254,129762.063100003,171312.974500004,173677.740400017,288693.503500021,310185.941600008,NA,301721.719100024,253843.919200008,308550.55460002,NA,NA,283132.532100019,306636.333000031,NA,NA,NA,NA,NA,NA,231961.212299997,288686.380800034,NA,308928.426900005,NA,NA,308845.690799993,12681.3220000477,309738.031500019,12681.3725000247,309430.107099994,231960.328800022,NA,NA,13404.8489000415,NA,NA,179693.458200025,6,15890.0538999005,6,1,50
85.7142857142857,96,2323.55704284107,"a","speed","ka2000mo","0","b","a","0","0","0",21,2,700,"Tue Mar 21 14:10:22 2023",1,"eher leicht","accuracy","Experiment.osexp","Bild_s3_b_1.png",1080,"mo",2000,"ka","blaue","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-4.csv",0,1,0,"l",50,0,"l","l",374.845399986953,374.845399986953,4,301721.696600027,311378.072499996,NA,231961.394999991,288572.285700007,311753.870100016,311070.384700026,44714.6571000339,NA,NA,12681.1599000357,NA,283576.826000004,311077.576300013,310534.420600045,NA,308928.496400011,NA,288693.362799997,13422.6291000377,63882.762800029,91678.7353000254,129762.063100003,171312.974500004,173677.740400017,288693.503500021,311753.965700045,NA,301721.719100024,253843.919200008,308550.55460002,NA,NA,283132.532100019,310233.433699992,NA,NA,NA,NA,NA,NA,231961.212299997,288686.380800034,NA,308928.426900005,NA,NA,310528.909000044,12681.3220000477,311378.157700005,12681.3725000247,311070.304499997,231960.328800022,NA,NA,13404.8489000415,NA,NA,179693.458200025,6,16264.8992998875,7,1,50
