"accuracy","anzahl_gruppen","avg_rt","blauetaste","block","code","correct","correct_colour","correct_response","correct1","correct2","correct3","count_bildstimulus_3_1","count_block","cutoff","datetime","difficulty","difficulty_f","erstebedingung","experiment_file","filename","height","id_geburtsort","id_jahr","id_vater","linketaste","logfile","loose1","loose2","loose3","orangenetaste","punkte1","punkteimblock","response","response_tasteresponse_3_1","response_time","response_time_tasteresponse_3_1","subject_nr","time_bildershuffle","time_bildstimulus_3_1","time_block","time_block_tut","time_blockwerte_zuruecksetzten","time_cutoff_werte_und_punkte_3_1","time_definecorrectcolour_3_1","time_eingabemaske_kuerzel_python","time_ende_experimentierungsphase","time_ende_tutorial_1","time_experiment","time_feedback_serie","time_feedback_tutorial","time_fixationcross_3_1","time_grauesbild_3_1","time_gruppe_block","time_gruppe_tutorial","time_instruktionen_block","time_instruktionen_tutorial_1","time_introduction_1","time_introduction_2_1","time_introduction_3_punkte","time_introduction_3_speed","time_introduction_4_accuracy","time_introduction_5_feedback","time_leertaste_fuer_naechsten_bildschirm","time_logger_3_1","time_loop_block","time_loop_block_tut","time_minifeedbacknegativ_acc","time_minifeedbacknegativ_speed_slow","time_minifeedbacknegativ_speed_slowandwrong","time_minifeedbacknegativ_speed_wrong","time_minifeedbackpositiv_acc","time_minifeedbackpositiv_speed","time_new_inline_script","time_pause_zwischen_serie_1","time_pause_zwischen_serie_2","time_reset_feedback","time_reset_feedback_1","time_sequenz_block","time_sequenz_block_tut","time_sequenz_block_tut_1","time_sequenz_gruppe","time_sequenz_gruppe_tut","time_sequenz_serie","time_serie","time_set_to_zero","time_start","time_tasteresponse_3_1","time_testloopprepareglitchtutorial","time_trial_3_1","time_tutorial","time_tutorial_ende","time_tutorial_wiederholungscheck","time_vorgeplaenkel","time_warnhinweis_3sek","time_warnhinweis_5sek","time_warnung_tutorial_1","total_correct","total_response_time","total_responses","tutorial","tutorialpunkte"
88.8888888888889,96,96093.5149666491,"l","accuracy","ju1996be","0","o","a","0","0","0",0,1,700,"Tue Mar 28 11:12:17 2023",3,"sehr schwer","accuracy","Experiment.osexp","Bild_s1_o_8.png",1080,"be",1996,"ju","orangene","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-6.csv",1,0,0,"a",-10,-10,"l","l",2452.46800000314,2452.46800000314,6,NA,224568.600900006,NA,209535.53819994,NA,227021.985400002,224260.384000023,42750.2333000302,NA,NA,4608.63769997377,NA,NA,224267.705400009,NA,NA,223742.639799952,NA,209627.553400001,5406.27849998418,75168.4231000254,89715.0104999309,112278.363900026,134053.401599987,143602.447699988,209627.698299941,227022.085699951,NA,223741.61259993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209535.351000028,209620.727099944,NA,223742.595999967,NA,NA,NA,4608.74599998351,224568.757599918,4608.77019993495,224260.187199921,209534.480599919,NA,NA,5388.68069997989,NA,NA,154482.019999996,8,864841.634699842,9,1,0
90,96,86597.2808499937,"l","accuracy","ju1996be","1","o","a","1","0","0",1,1,700,"Tue Mar 28 11:12:17 2023",3,"sehr schwer","accuracy","Experiment.osexp","Bild_s1_o_9.png",1080,"be",1996,"ju","orangene","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-6.csv",0,0,0,"a",-5,-5,"a","a",1131.17380009498,1131.17380009498,6,NA,228209.804599988,NA,209535.53819994,NA,229341.879199957,227901.893100003,42750.2333000302,NA,NA,4608.63769997377,NA,NA,227909.225099953,227354.621700011,NA,223742.639799952,NA,209627.553400001,5406.27849998418,75168.4231000254,89715.0104999309,112278.363900026,134053.401599987,143602.447699988,209627.698299941,229341.954799951,NA,223741.61259993,227054.092300008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209535.351000028,209620.727099944,NA,223742.595999967,NA,NA,227349.075299921,4608.74599998351,228210.010799929,4608.77019993495,227901.815199992,209534.480599919,NA,NA,5388.68069997989,NA,NA,154482.019999996,9,865972.808499937,10,1,0
90.9090909090909,96,78818.226499991,"l","accuracy","ju1996be","1","o","a","1","0","0",2,1,700,"Tue Mar 28 11:12:17 2023",2,"eher schwer","accuracy","Experiment.osexp","Bild_s2_o_4.png",1080,"be",1996,"ju","orangene","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-6.csv",0,0,0,"a",0,0,"a","a",1027.68299996387,1027.68299996387,6,NA,230553.42250003,NA,209535.53819994,NA,231582.008800004,230244.507199968,42750.2333000302,NA,NA,4608.63769997377,NA,NA,230251.882800017,229667.193799978,NA,229742.022900027,NA,209627.553400001,5406.27849998418,75168.4231000254,89715.0104999309,112278.363900026,134053.401599987,143602.447699988,209627.698299941,231582.083599991,NA,223741.61259993,227054.092300008,NA,NA,NA,229366.26359995,NA,NA,NA,NA,NA,NA,NA,209535.351000028,209620.727099944,NA,229741.947999923,NA,NA,229661.342500011,4608.74599998351,230553.511900012,4608.77019993495,230244.430699968,209534.480599919,NA,NA,5388.68069997989,NA,NA,154482.019999996,10,867000.491499901,11,1,0
91.6666666666667,96,72306.8003499939,"l","accuracy","ju1996be","1","o","a","1","0","0",3,1,700,"Tue Mar 28 11:12:17 2023",2,"eher schwer","accuracy","Experiment.osexp","Bild_s2_o_9.png",1080,"be",1996,"ju","orangene","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-6.csv",0,0,0,"a",5,5,"a","a",681.112700025551,681.112700025551,6,NA,232755.908699939,NA,209535.53819994,NA,233437.792800018,232447.37379998,42750.2333000302,NA,NA,4608.63769997377,NA,NA,232454.643899924,231907.30890003,NA,229742.022900027,NA,209627.553400001,5406.27849998418,75168.4231000254,89715.0104999309,112278.363900026,134053.401599987,143602.447699988,209627.698299941,233437.867800007,NA,223741.61259993,227054.092300008,NA,NA,NA,231606.461099931,NA,NA,NA,NA,NA,NA,NA,209535.351000028,209620.727099944,NA,229741.947999923,NA,NA,231901.693699998,4608.74599998351,232756.079799961,4608.77019993495,232447.295999969,209534.480599919,NA,NA,5388.68069997989,NA,NA,154482.019999996,11,867681.604199926,12,1,0
92.3076923076923,96,66790.0163769238,"l","accuracy","ju1996be","1","o","a","1","0","0",4,1,700,"Tue Mar 28 11:12:17 2023",1,"eher leicht","accuracy","Experiment.osexp","Bild_s3_o_15.png",1080,"be",1996,"ju","orangene","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-6.csv",0,0,0,"a",10,10,"a","a",588.608700083569,588.608700083569,6,NA,234656.407100032,NA,209535.53819994,NA,235245.736800018,234348.462400027,42750.2333000302,NA,NA,4608.63769997377,NA,NA,234355.599000002,233768.762200023,NA,233843.42099994,NA,209627.553400001,5406.27849998418,75168.4231000254,89715.0104999309,112278.363900026,134053.401599987,143602.447699988,209627.698299941,235245.823199977,NA,223741.61259993,227054.092300008,NA,NA,NA,233467.8939,NA,NA,NA,NA,NA,NA,NA,209535.351000028,209620.727099944,NA,233843.342299922,NA,NA,233763.152300031,4608.74599998351,234656.57979995,4608.77019993495,234348.377399961,209534.480599919,NA,NA,5388.68069997989,NA,NA,154482.019999996,12,868270.21290001,13,1,0
92.8571428571429,96,62079.1356571385,"l","accuracy","ju1996be","1","b","l","1","0","0",5,1,700,"Tue Mar 28 11:12:17 2023",1,"eher leicht","accuracy","Experiment.osexp","Bild_s3_b_15.png",1080,"be",1996,"ju","orangene","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-6.csv",0,0,0,"a",15,15,"l","l",837.686299928464,837.686299928464,6,NA,236423.349499935,NA,209535.53819994,NA,237261.924599996,236114.717799937,42750.2333000302,NA,NA,4608.63769997377,NA,NA,236121.949799941,235567.662999965,NA,233843.42099994,NA,209627.553400001,5406.27849998418,75168.4231000254,89715.0104999309,112278.363900026,134053.401599987,143602.447699988,209627.698299941,237261.999199982,NA,223741.61259993,227054.092300008,NA,NA,NA,235267.229599995,NA,NA,NA,NA,NA,NA,NA,209535.351000028,209620.727099944,NA,233843.342299922,NA,NA,235561.989499955,4608.74599998351,236423.482200014,4608.77019993495,236114.640499931,209534.480599919,NA,NA,5388.68069997989,NA,NA,154482.019999996,13,869107.899199938,14,1,0
93.3333333333333,96,58098.9925999971,"l","accuracy","ju1996be","1","b","l","1","0","0",6,1,700,"Tue Mar 28 11:12:17 2023",0,"sehr leicht","accuracy","Experiment.osexp","Bild_s4_b_8.png",1080,"be",1996,"ju","orangene","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-6.csv",0,0,0,"a",20,20,"l","l",2376.98980001733,2376.98980001733,6,NA,238499.999799998,NA,209535.53819994,NA,240877.89559993,238191.894899937,42750.2333000302,NA,NA,4608.63769997377,NA,NA,238199.413900031,237611.220499966,NA,237686.014299979,NA,209627.553400001,5406.27849998418,75168.4231000254,89715.0104999309,112278.363900026,134053.401599987,143602.447699988,209627.698299941,240877.97000003,NA,223741.61259993,227054.092300008,NA,NA,NA,237310.10709994,NA,NA,NA,NA,NA,NA,NA,209535.351000028,209620.727099944,NA,237685.93919999,NA,NA,237605.554800015,4608.74599998351,238500.204299926,4608.77019993495,238191.801599925,209534.480599919,NA,NA,5388.68069997989,NA,NA,154482.019999996,14,871484.888999956,15,1,0
93.75,96,54517.5405499976,"l","accuracy","ju1996be","1","o","a","1","0","0",7,1,700,"Tue Mar 28 11:12:17 2023",0,"sehr leicht","accuracy","Experiment.osexp","Bild_s4_o_25.png",1080,"be",1996,"ju","orangene","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-6.csv",0,0,0,"a",25,25,"a","a",795.759800006635,795.759800006635,6,NA,242065.253900015,NA,209535.53819994,NA,242861.775800004,241756.749799941,42750.2333000302,NA,NA,4608.63769997377,NA,NA,241764.166999958,241214.609900024,NA,237686.014299979,NA,209627.553400001,5406.27849998418,75168.4231000254,89715.0104999309,112278.363900026,134053.401599987,143602.447699988,209627.698299941,242861.861299956,NA,223741.61259993,227054.092300008,NA,NA,NA,240913.49029995,NA,NA,NA,NA,NA,NA,NA,209535.351000028,209620.727099944,NA,237685.93919999,NA,NA,241208.933099988,4608.74599998351,242065.423600026,4608.77019993495,241756.669000024,209534.480599919,NA,NA,5388.68069997989,NA,NA,154482.019999996,15,872280.648799962,16,1,0
94.1176470588235,96,51372.9505588177,"l","accuracy","ju1996be","1","b","l","1","0","0",8,1,700,"Tue Mar 28 11:12:17 2023",0,"sehr leicht","accuracy","Experiment.osexp","Bild_s4_b_14.png",1080,"be",1996,"ju","orangene","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-6.csv",0,0,0,"a",30,30,"l","l",1059.51069993898,1059.51069993898,6,NA,244073.56629998,NA,209535.53819994,NA,245133.88660003,243765.99450002,42750.2333000302,NA,NA,4608.63769997377,NA,NA,243772.779699997,243183.011299931,NA,243258.755999967,NA,209627.553400001,5406.27849998418,75168.4231000254,89715.0104999309,112278.363900026,134053.401599987,143602.447699988,209627.698299941,245133.958999999,NA,223741.61259993,227054.092300008,NA,NA,NA,242882.525700028,NA,NA,NA,NA,NA,NA,NA,209535.351000028,209620.727099944,NA,243258.680499974,NA,NA,243177.569099935,4608.74599998351,244073.674299987,4608.77019993495,243765.917000012,209534.480599919,NA,NA,5388.68069997989,NA,NA,154482.019999996,16,873340.159499901,17,1,0
94.4444444444444,96,48564.646972214,"l","accuracy","ju1996be","1","o","a","1","0","0",9,1,700,"Tue Mar 28 11:12:17 2023",0,"sehr leicht","accuracy","Experiment.osexp","Bild_s4_o_23.png",1080,"be",1996,"ju","orangene","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-6.csv",0,0,0,"a",35,35,"a","a",823.485999950208,823.485999950208,6,NA,246309.518199996,NA,209535.53819994,NA,247133.706299937,246001.452600001,42750.2333000302,NA,NA,4608.63769997377,NA,NA,246008.705199929,245458.403000026,NA,243258.755999967,NA,209627.553400001,5406.27849998418,75168.4231000254,89715.0104999309,112278.363900026,134053.401599987,143602.447699988,209627.698299941,247133.779700031,NA,223741.61259993,227054.092300008,NA,NA,NA,245157.583000022,NA,NA,NA,NA,NA,NA,NA,209535.351000028,209620.727099944,NA,243258.680499974,NA,NA,245452.945100027,4608.74599998351,246309.702800005,4608.77019993495,246001.373899984,209534.480599919,NA,NA,5388.68069997989,NA,NA,154482.019999996,17,874163.645499852,18,1,0
