"accuracy","anzahl_gruppen","avg_rt","blauetaste","block","code","correct","correct_colour","correct_response","correct1","correct2","correct3","count_bildstimulus_3_1","count_block","cutoff","datetime","difficulty","difficulty_f","erstebedingung","experiment_file","filename","height","id_geburtsort","id_jahr","id_vater","linketaste","logfile","loose1","loose2","loose3","orangenetaste","punkte1","punkteimblock","response","response_tasteresponse_3_1","response_time","response_time_tasteresponse_3_1","subject_nr","time_bildershuffle","time_bildstimulus_3_1","time_block","time_block_tut","time_blockwerte_zuruecksetzten","time_cutoff_werte_und_punkte_3_1","time_definecorrectcolour_3_1","time_eingabemaske_kuerzel_python","time_ende_tutorial_1","time_ende_experimentierungsphase","time_experiment","time_feedback_serie","time_feedback_tutorial","time_fixationcross_3_1","time_grauesbild_3_1","time_gruppe_block","time_gruppe_tutorial","time_instruktionen_block","time_instruktionen_tutorial_1","time_introduction_1","time_introduction_2_1","time_introduction_3_punkte","time_introduction_3_speed","time_introduction_4_accuracy","time_introduction_5_feedback","time_leertaste_fuer_naechsten_bildschirm","time_logger_3_1","time_loop_block","time_loop_block_tut","time_minifeedbacknegativ_acc","time_minifeedbacknegativ_speed_slow","time_minifeedbacknegativ_speed_slowandwrong","time_minifeedbacknegativ_speed_wrong","time_minifeedbackpositiv_acc","time_minifeedbackpositiv_speed","time_new_inline_script","time_pause_zwischen_serie_1","time_pause_zwischen_serie_2","time_reset_feedback","time_reset_feedback_1","time_sequenz_block","time_sequenz_block_tut","time_sequenz_block_tut_1","time_sequenz_gruppe","time_sequenz_gruppe_tut","time_sequenz_serie","time_serie","time_set_to_zero","time_start","time_tasteresponse_3_1","time_testloopprepareglitchtutorial","time_trial_3_1","time_tutorial","time_tutorial_ende","time_tutorial_wiederholungscheck","time_vorgeplaenkel","time_warnhinweis_3sek","time_warnhinweis_5sek","time_warnung_tutorial_1","total_correct","total_response_time","total_responses","tutorial","tutorialpunkte","geschlecht","alter","studiengang","bildungsabschluss","haendig1","haendig2","haendig3","haendig4","haendig_mean"
89.4736842105263,96,35449.5369842104,"l","accuracy","li1999no","1","b","l","1","0","0",10,1,700,"Thu Mar 16 14:25:22 2023",1,"eher leicht","speed","Experiment.osexp","Bild_s3_b_4.png",1080,"no",1999,"li","orangene","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-1.csv",0,0,0,"a",25,25,"l","l",440.278200083412,440.278200083412,1,160055.034199962,190349.796499941,NA,150192.0428999,NA,190790.982799954,190033.661399968,13639.2736999551,NA,NA,6986.25919991173,NA,NA,190044.538599905,189207.034499967,NA,189318.629799993,NA,150308.476299979,8014.89529991522,49158.0715999007,68975.0144999707,84482.062999974,111983.525299933,132299.728899961,150308.661799994,190791.070799925,NA,160055.062599946,170030.433399952,NA,NA,NA,188906.10059991,NA,NA,NA,NA,NA,NA,NA,150191.802799935,150300.41009991,NA,189318.507599994,NA,NA,189200.928699924,6986.39929993078,190350.054299925,6986.43239994999,190033.515399904,150190.655799932,NA,NA,7995.85559999105,166387.099299929,NA,144475.360499928,17,673541.202699998,19,1,0,1,23,"Germanistik",5,3,3,3,3,3
90,96,33702.8196649975,"l","accuracy","li1999no","1","o","a","1","0","0",11,1,700,"Thu Mar 16 14:25:22 2023",1,"eher leicht","speed","Experiment.osexp","Bild_s3_o_1.png",1080,"no",1999,"li","orangene","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-1.csv",0,0,0,"a",30,30,"a","a",515.190599951893,515.190599951893,1,160055.034199962,192179.011099972,NA,150192.0428999,NA,192695.038500009,191868.711799965,13639.2736999551,NA,NA,6986.25919991173,NA,NA,191877.25609995,191125.438899966,NA,189318.629799993,NA,150308.476299979,8014.89529991522,49158.0715999007,68975.0144999707,84482.062999974,111983.525299933,132299.728899961,150308.661799994,192695.122099947,NA,160055.062599946,170030.433399952,NA,NA,NA,190824.198499904,NA,NA,NA,NA,NA,NA,NA,150191.802799935,150300.41009991,NA,189318.507599994,NA,NA,191119.412099943,6986.39929993078,192179.151599994,6986.43239994999,191868.599099922,150190.655799932,NA,NA,7995.85559999105,166387.099299929,NA,144475.360499928,18,674056.39329995,20,1,0,1,23,"Germanistik",5,3,3,3,3,3
85.7142857142857,96,32143.0290190481,"l","accuracy","li1999no","0","o","a","0","0","0",12,1,700,"Thu Mar 16 14:25:22 2023",2,"eher schwer","speed","Experiment.osexp","Bild_s2_o_1.png",1080,"no",1999,"li","orangene","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-1.csv",1,0,0,"a",20,20,"l","l",947.21610005945,947.21610005945,1,160055.034199962,194178.987599909,NA,150192.0428999,NA,195127.347699949,193866.840899922,13639.2736999551,NA,NA,6986.25919991173,NA,NA,193874.817999895,193029.757399927,NA,193158.632499981,NA,150308.476299979,8014.89529991522,49158.0715999007,68975.0144999707,84482.062999974,111983.525299933,132299.728899961,150308.661799994,195127.461700002,NA,160055.062599946,170030.433399952,NA,NA,NA,192728.148299968,NA,NA,NA,NA,NA,NA,NA,150191.802799935,150300.41009991,NA,193158.512099995,NA,NA,193023.467299994,6986.39929993078,194179.142699926,6986.43239994999,193866.737799952,150190.655799932,NA,NA,7995.85559999105,166387.099299929,NA,144475.360499928,18,675003.60940001,21,1,0,1,23,"Germanistik",5,3,3,3,3,3
86.3636363636364,96,30744.0005409087,"l","accuracy","li1999no","1","o","a","1","0","0",13,1,700,"Thu Mar 16 14:25:22 2023",2,"eher schwer","speed","Experiment.osexp","Bild_s2_o_21.png",1080,"no",1999,"li","orangene","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-1.csv",0,0,0,"a",25,25,"a","a",1364.40249998122,1364.40249998122,1,160055.034199962,196529.83949997,NA,150192.0428999,NA,197895.000299904,196220.239399932,13639.2736999551,NA,NA,6986.25919991173,NA,NA,196228.294399916,195441.175599932,NA,193158.632499981,NA,150308.476299979,8014.89529991522,49158.0715999007,68975.0144999707,84482.062999974,111983.525299933,132299.728899961,150308.661799994,197895.083799958,NA,160055.062599946,195140.161899966,NA,NA,NA,192728.148299968,NA,NA,NA,NA,NA,NA,NA,150191.802799935,150300.41009991,NA,193158.512099995,NA,NA,195435.116999899,6986.39929993078,196529.931699974,6986.43239994999,196220.144299907,150190.655799932,NA,NA,7995.85559999105,166387.099299929,NA,144475.360499928,19,676368.011899991,22,1,0,1,23,"Germanistik",5,3,3,3,3,3
86.9565217391304,96,29456.234634783,"l","accuracy","li1999no","1","b","l","1","0","0",14,1,700,"Thu Mar 16 14:25:22 2023",3,"sehr schwer","speed","Experiment.osexp","Bild_s1_b_6.png",1080,"no",1999,"li","orangene","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-1.csv",0,0,0,"a",30,30,"l","l",1125.38470001891,1125.38470001891,1,160055.034199962,199360.835499945,NA,150192.0428999,NA,200486.994899926,199050.400599954,13639.2736999551,NA,NA,6986.25919991173,NA,NA,199058.756199898,198229.688699939,NA,198351.952199941,NA,150308.476299979,8014.89529991522,49158.0715999007,68975.0144999707,84482.062999974,111983.525299933,132299.728899961,150308.661799994,200487.081200001,NA,160055.062599946,195140.161899966,NA,NA,NA,197926.906799898,NA,NA,NA,NA,NA,NA,NA,150191.802799935,150300.41009991,NA,198351.831899956,NA,NA,198222.885799943,6986.39929993078,199360.974099953,6986.43239994999,199050.302399904,150190.655799932,NA,NA,7995.85559999105,166387.099299929,NA,144475.360499928,20,677493.39660001,23,1,0,1,23,"Germanistik",5,3,3,3,3,3
83.3333333333333,96,28276.4584208295,"l","accuracy","li1999no","0","o","a","0","0","0",15,1,700,"Thu Mar 16 14:25:22 2023",3,"sehr schwer","speed","Experiment.osexp","Bild_s1_o_6.png",1080,"no",1999,"li","orangene","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-1.csv",1,0,0,"a",20,20,"l","l",1141.60549989901,1141.60549989901,1,160055.034199962,201888.589399983,NA,150192.0428999,NA,203031.276999973,201578.085899935,13639.2736999551,NA,NA,6986.25919991173,NA,NA,201586.776499986,200821.42459997,NA,198351.952199941,NA,150308.476299979,8014.89529991522,49158.0715999007,68975.0144999707,84482.062999974,111983.525299933,132299.728899961,150308.661799994,203031.373000005,NA,160055.062599946,195140.161899966,NA,NA,NA,200520.43959999,NA,NA,NA,NA,NA,NA,NA,150191.802799935,150300.41009991,NA,198351.831899956,NA,NA,200815.388499992,6986.39929993078,201888.714000001,6986.43239994999,201577.986799995,150190.655799932,NA,NA,7995.85559999105,166387.099299929,NA,144475.360499928,20,678635.002099909,24,1,0,1,23,"Germanistik",5,3,3,3,3,3
100,96,7521.76309999777,"l","speed","li1999no","1","o","a","0","0","1",16,2,700,"Thu Mar 16 14:25:22 2023",3,"sehr schwer","speed","Experiment.osexp","Bild_s1_o_8.png",1080,"no",1999,"li","orangene","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-1.csv",0,0,0,"a",10,-10,"a","a",899.040500051342,899.040500051342,1,223015.207799966,223971.181500005,NA,150192.0428999,208596.460099914,224870.970399934,223661.836899933,13639.2736999551,NA,NA,6986.25919991173,NA,203601.148999995,223669.660099898,203358.431799919,NA,223016.469599912,NA,208869.65249991,8014.89529991522,49158.0715999007,68975.0144999707,84482.062999974,111983.525299933,132299.728899961,208869.876499986,224871.083599981,NA,223015.233999933,203057.326299953,NA,NA,NA,200520.43959999,NA,NA,NA,NA,NA,NA,NA,150191.802799935,208856.338499929,NA,223016.41349995,NA,NA,203352.423899923,6986.39929993078,223971.3053999,6986.43239994999,223661.605299916,150190.655799932,NA,NA,7995.85559999105,166387.099299929,NA,144475.360499928,2,15043.5261999955,2,1,20,1,23,"Germanistik",5,3,3,3,3,3
66.6666666666667,96,5139.71073331777,"l","speed","li1999no","0","b","l","0","0","0",17,2,700,"Thu Mar 16 14:25:22 2023",3,"sehr schwer","speed","Experiment.osexp","Bild_s1_b_21.png",1080,"no",1999,"li","orangene","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-1.csv",0,1,0,"a",0,-20,"a","a",375.60599995777,375.60599995777,1,223015.207799966,226238.625600003,NA,150192.0428999,208596.460099914,226615.020199912,225927.62699991,13639.2736999551,NA,NA,6986.25919991173,NA,203601.148999995,225936.148899957,225199.854999897,NA,223016.469599912,NA,208869.65249991,8014.89529991522,49158.0715999007,68975.0144999707,84482.062999974,111983.525299933,132299.728899961,208869.876499986,226615.1388,NA,223015.233999933,203057.326299953,224899.10619997,NA,NA,200520.43959999,NA,NA,NA,NA,NA,NA,NA,150191.802799935,208856.338499929,NA,223016.41349995,NA,NA,225193.876100006,6986.39929993078,226238.728399971,6986.43239994999,225927.524199942,150190.655799932,NA,NA,7995.85559999105,166387.099299929,NA,144475.360499928,2,15419.1321999533,3,1,20,1,23,"Germanistik",5,3,3,3,3,3
50,96,4047.52629998256,"l","speed","li1999no","0","b","l","0","0","0",18,2,700,"Thu Mar 16 14:25:22 2023",2,"eher schwer","speed","Experiment.osexp","Bild_s2_b_22.png",1080,"no",1999,"li","orangene","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-1.csv",0,0,1,"a",-10,-30,"a","a",770.972999976948,770.972999976948,1,223015.207799966,228179.26289991,NA,150192.0428999,208596.460099914,228951.278899913,227864.496499998,13639.2736999551,NA,NA,6986.25919991173,NA,203601.148999995,227876.985599985,226927.723299945,NA,227050.654399907,NA,208869.65249991,8014.89529991522,49158.0715999007,68975.0144999707,84482.062999974,111983.525299933,132299.728899961,208869.876499986,228951.392399962,NA,223015.233999933,203057.326299953,224899.10619997,NA,226626.519499929,200520.43959999,NA,NA,NA,NA,NA,NA,NA,150191.802799935,208856.338499929,NA,227050.532899913,NA,NA,226921.818199917,6986.39929993078,228179.366900004,6986.43239994999,227864.312999998,150190.655799932,NA,NA,7995.85559999105,166387.099299929,NA,144475.360499928,2,16190.1051999303,4,1,20,1,23,"Germanistik",5,3,3,3,3,3
60,96,3398.11425998341,"l","speed","li1999no","1","b","l","0","0","1",19,2,700,"Thu Mar 16 14:25:22 2023",2,"eher schwer","speed","Experiment.osexp","Bild_s2_b_15.png",1080,"no",1999,"li","orangene","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-1.csv",0,0,0,"a",-20,-40,"l","l",800.466099986807,800.466099986807,1,223015.207799966,230405.767799937,NA,150192.0428999,208596.460099914,231207.339999964,230094.301999896,13639.2736999551,NA,NA,6986.25919991173,NA,203601.148999995,230104.382899939,229281.110799988,NA,227050.654399907,NA,208869.65249991,8014.89529991522,49158.0715999007,68975.0144999707,84482.062999974,111983.525299933,132299.728899961,208869.876499986,231207.465499989,NA,223015.233999933,203057.326299953,224899.10619997,228980.429499992,226626.519499929,200520.43959999,NA,NA,NA,NA,NA,NA,NA,150191.802799935,208856.338499929,NA,227050.532899913,NA,NA,229275.007499964,6986.39929993078,230405.890699942,6986.43239994999,230094.172199955,150190.655799932,NA,NA,7995.85559999105,166387.099299929,NA,144475.360499928,3,16990.5712999171,5,1,20,1,23,"Germanistik",5,3,3,3,3,3
