"accuracy","anzahl_gruppen","avg_rt","blauetaste","block","code","correct","correct_colour","correct_response","correct1","correct2","correct3","count_bildstimulus_3_1","count_block","cutoff","datetime","difficulty","difficulty_f","erstebedingung","experiment_file","filename","height","id_geburtsort","id_jahr","id_vater","linketaste","logfile","loose1","loose2","loose3","orangenetaste","punkte1","punkteimblock","response","response_tasteresponse_3_1","response_time","response_time_tasteresponse_3_1","subject_nr","time_bildershuffle","time_bildstimulus_3_1","time_block","time_block_tut","time_blockwerte_zuruecksetzten","time_cutoff_werte_und_punkte_3_1","time_definecorrectcolour_3_1","time_eingabemaske_kuerzel_python","time_ende_tutorial_1","time_ende_experimentierungsphase","time_experiment","time_feedback_serie","time_feedback_tutorial","time_fixationcross_3_1","time_grauesbild_3_1","time_gruppe_block","time_gruppe_tutorial","time_instruktionen_block","time_instruktionen_tutorial_1","time_introduction_1","time_introduction_2_1","time_introduction_3_punkte","time_introduction_3_speed","time_introduction_4_accuracy","time_introduction_5_feedback","time_leertaste_fuer_naechsten_bildschirm","time_logger_3_1","time_loop_block","time_loop_block_tut","time_minifeedbacknegativ_acc","time_minifeedbacknegativ_speed_slow","time_minifeedbacknegativ_speed_slowandwrong","time_minifeedbacknegativ_speed_wrong","time_minifeedbackpositiv_acc","time_minifeedbackpositiv_speed","time_new_inline_script","time_pause_zwischen_serie_1","time_pause_zwischen_serie_2","time_reset_feedback","time_reset_feedback_1","time_sequenz_block","time_sequenz_block_tut","time_sequenz_block_tut_1","time_sequenz_gruppe","time_sequenz_gruppe_tut","time_sequenz_serie","time_serie","time_set_to_zero","time_start","time_tasteresponse_3_1","time_testloopprepareglitchtutorial","time_trial_3_1","time_tutorial","time_tutorial_ende","time_tutorial_wiederholungscheck","time_vorgeplaenkel","time_warnhinweis_3sek","time_warnhinweis_5sek","time_warnung_tutorial_1","total_correct","total_response_time","total_responses","tutorial","tutorialpunkte","geschlecht","alter","studiengang","bildungsabschluss","haendig1","haendig2","haendig3","haendig4","haendig_mean"
88.8888888888889,96,59320.7401333333,"a","accuracy","si2001fr","0","o","l","0","0","0",0,1,700,"Thu Apr 20 09:55:06 2023",3,"sehr schwer","speed","Experiment.osexp","Bild_s1_o_2.png",1080,"fr",2001,"si","blaue","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-16.csv",1,0,0,"l",-10,-10,"a","a",2761.00830000007,2761.00830000007,16,NA,186770.3821,NA,181877.5145,NA,189532.2632,186461.1918,24204.7700000001,NA,NA,14723.2996,NA,NA,186468.6065,NA,NA,185933.1716,NA,181982.9031,15525.4514000001,46290.1845,60913.8432000001,73589.0575000001,90564.2945000001,98608.1051,181983.0199,189532.3351,NA,185932.2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181877.337,181975.5096,NA,185933.1279,NA,NA,NA,14723.477,186770.4675,14723.5006000001,186460.9908,181876.5649,NA,NA,15495.4784,NA,NA,106320.4461,8,533886.6612,9,1,0,1,22,"Psychologie",5,3,3,3,3,3
90,96,53538.79957,"a","accuracy","si2001fr","1","b","a","1","0","0",1,1,700,"Thu Apr 20 09:55:06 2023",3,"sehr schwer","speed","Experiment.osexp","Bild_s1_b_10.png",1080,"fr",2001,"si","blaue","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-16.csv",0,0,0,"l",-5,-5,"a","a",1501.33449999997,1501.33449999997,16,NA,190717.9401,NA,181877.5145,NA,192219.96,190409.6313,24204.7700000001,NA,NA,14723.2996,NA,NA,190416.8269,189863.8949,NA,185933.1716,NA,181982.9031,15525.4514000001,46290.1845,60913.8432000001,73589.0575000001,90564.2945000001,98608.1051,181983.0199,192220.0328,NA,185932.2034,189562.7384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181877.337,181975.5096,NA,185933.1279,NA,NA,189858.3379,14723.477,190718.1195,14723.5006000001,190409.5522,181876.5649,NA,NA,15495.4784,NA,NA,106320.4461,9,535387.9957,10,1,0,1,22,"Psychologie",5,3,3,3,3,3
90.9090909090909,96,48786.4442636363,"a","accuracy","si2001fr","1","o","l","1","0","0",2,1,700,"Thu Apr 20 09:55:06 2023",2,"eher schwer","speed","Experiment.osexp","Bild_s2_o_2.png",1080,"fr",2001,"si","blaue","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-16.csv",0,0,0,"l",0,0,"l","l",1262.8911999999,1262.8911999999,16,NA,193452.3938,NA,181877.5145,NA,194716.0321,193144.6236,24204.7700000001,NA,NA,14723.2996,NA,NA,193151.655,192571.0887,NA,192651.1606,NA,181982.9031,15525.4514000001,46290.1845,60913.8432000001,73589.0575000001,90564.2945000001,98608.1051,181983.0199,194716.102,NA,185932.2034,189562.7384,NA,NA,NA,192269.9909,NA,NA,NA,NA,NA,NA,NA,181877.337,181975.5096,NA,192651.0821,NA,NA,192565.6221,14723.477,193452.4941,14723.5006000001,193144.5454,181876.5649,NA,NA,15495.4784,NA,NA,106320.4461,10,536650.886899999,11,1,0,1,22,"Psychologie",5,3,3,3,3,3
83.3333333333333,96,44835.3583166666,"a","accuracy","si2001fr","0","o","l","0","0","0",3,1,700,"Thu Apr 20 09:55:06 2023",2,"eher schwer","speed","Experiment.osexp","Bild_s2_o_13.png",1080,"fr",2001,"si","blaue","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-16.csv",1,0,0,"l",-10,-10,"a","a",1373.41289999994,1373.41289999994,16,NA,195885.9153,NA,181877.5145,NA,197260.1767,195577.8091,24204.7700000001,NA,NA,14723.2996,NA,NA,195584.7856,195041.5931,NA,192651.1606,NA,181982.9031,15525.4514000001,46290.1845,60913.8432000001,73589.0575000001,90564.2945000001,98608.1051,181983.0199,197260.2468,NA,185932.2034,189562.7384,NA,NA,NA,194740.6989,NA,NA,NA,NA,NA,NA,NA,181877.337,181975.5096,NA,192651.0821,NA,NA,195036.1528,14723.477,195886.0057,14723.5006000001,195577.7296,181876.5649,NA,NA,15495.4784,NA,NA,106320.4461,10,538024.299799999,12,1,0,1,22,"Psychologie",5,3,3,3,3,3
84.6153846153846,96,41482.7748307692,"a","accuracy","si2001fr","1","b","a","1","0","0",4,1,700,"Thu Apr 20 09:55:06 2023",1,"eher leicht","speed","Experiment.osexp","Bild_s3_b_7.png",1080,"fr",2001,"si","blaue","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-16.csv",0,0,0,"l",-5,-5,"a","a",1251.77300000007,1251.77300000007,16,NA,198487.5396,NA,181877.5145,NA,199740.0372,198179.6829,24204.7700000001,NA,NA,14723.2996,NA,NA,198186.5768,197585.8985,NA,197673.914,NA,181982.9031,15525.4514000001,46290.1845,60913.8432000001,73589.0575000001,90564.2945000001,98608.1051,181983.0199,199740.1088,NA,185932.2034,197285.1422,NA,NA,NA,194740.6989,NA,NA,NA,NA,NA,NA,NA,181877.337,181975.5096,NA,197673.8444,NA,NA,197580.5015,14723.477,198487.6296,14723.5006000001,198179.6043,181876.5649,NA,NA,15495.4784,NA,NA,106320.4461,11,539276.072799999,13,1,0,1,22,"Psychologie",5,3,3,3,3,3
85.7142857142857,96,38642.1533071428,"a","accuracy","si2001fr","1","o","l","1","0","0",5,1,700,"Thu Apr 20 09:55:06 2023",1,"eher leicht","speed","Experiment.osexp","Bild_s3_o_6.png",1080,"fr",2001,"si","blaue","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-16.csv",0,0,0,"l",0,0,"l","l",1714.07350000003,1714.07350000003,16,NA,200921.2416,NA,181877.5145,NA,202635.9866,200613.1976,24204.7700000001,NA,NA,14723.2996,NA,NA,200620.1679,200056.8067,NA,197673.914,NA,181982.9031,15525.4514000001,46290.1845,60913.8432000001,73589.0575000001,90564.2945000001,98608.1051,181983.0199,202636.058,NA,185932.2034,197285.1422,NA,NA,NA,199755.9677,NA,NA,NA,NA,NA,NA,NA,181877.337,181975.5096,NA,197673.8444,NA,NA,200051.3284,14723.477,200921.3448,14723.5006000001,200613.1179,181876.5649,NA,NA,15495.4784,NA,NA,106320.4461,12,540990.1463,14,1,0,1,22,"Psychologie",5,3,3,3,3,3
86.6666666666667,96,36170.2837466666,"a","accuracy","si2001fr","1","o","l","1","0","0",6,1,700,"Thu Apr 20 09:55:06 2023",0,"sehr leicht","speed","Experiment.osexp","Bild_s4_o_7.png",1080,"fr",2001,"si","blaue","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-16.csv",0,0,0,"l",5,5,"l","l",1564.10989999995,1564.10989999995,16,NA,203839.0899,NA,181877.5145,NA,205404.1204,203531.0523,24204.7700000001,NA,NA,14723.2996,NA,NA,203538.0279,202966.6753,NA,203042.9581,NA,181982.9031,15525.4514000001,46290.1845,60913.8432000001,73589.0575000001,90564.2945000001,98608.1051,181983.0199,205404.1902,NA,185932.2034,197285.1422,NA,NA,NA,202665.8714,NA,NA,NA,NA,NA,NA,NA,181877.337,181975.5096,NA,203042.8834,NA,NA,202961.1413,14723.477,203839.2852,14723.5006000001,203530.9705,181876.5649,NA,NA,15495.4784,NA,NA,106320.4461,13,542554.256199999,15,1,0,1,22,"Psychologie",5,3,3,3,3,3
87.5,96,34024.55004375,"a","accuracy","si2001fr","1","o","l","1","0","0",7,1,700,"Thu Apr 20 09:55:06 2023",0,"sehr leicht","speed","Experiment.osexp","Bild_s4_o_5.png",1080,"fr",2001,"si","blaue","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-16.csv",0,0,0,"l",10,10,"l","l",1838.54450000002,1838.54450000002,16,NA,206572.6921,NA,181877.5145,NA,208412.2012,206264.7923,24204.7700000001,NA,NA,14723.2996,NA,NA,206271.8131,205729.2959,NA,203042.9581,NA,181982.9031,15525.4514000001,46290.1845,60913.8432000001,73589.0575000001,90564.2945000001,98608.1051,181983.0199,208412.2732,NA,185932.2034,197285.1422,NA,NA,NA,205429.1976,NA,NA,NA,NA,NA,NA,NA,181877.337,181975.5096,NA,203042.8834,NA,NA,205723.9053,14723.477,206572.8978,14723.5006000001,206264.7132,181876.5649,NA,NA,15495.4784,NA,NA,106320.4461,14,544392.800699999,16,1,0,1,22,"Psychologie",5,3,3,3,3,3
88.2352941176471,96,32156.4750117647,"a","accuracy","si2001fr","1","o","l","1","0","0",8,1,700,"Thu Apr 20 09:55:06 2023",0,"sehr leicht","speed","Experiment.osexp","Bild_s4_o_6.png",1080,"fr",2001,"si","blaue","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-16.csv",0,0,0,"l",15,15,"l","l",2267.27449999997,2267.27449999997,16,NA,209616.0692,NA,181877.5145,NA,211883.9916,209308.5135,24204.7700000001,NA,NA,14723.2996,NA,NA,209315.3422,208738.131,NA,208812.5975,NA,181982.9031,15525.4514000001,46290.1845,60913.8432000001,73589.0575000001,90564.2945000001,98608.1051,181983.0199,211884.0622,NA,185932.2034,197285.1422,NA,NA,NA,208437.222,NA,NA,NA,NA,NA,NA,NA,181877.337,181975.5096,NA,208812.5218,NA,NA,208732.625,14723.477,209616.1571,14723.5006000001,209308.4326,181876.5649,NA,NA,15495.4784,NA,NA,106320.4461,15,546660.075199999,17,1,0,1,22,"Psychologie",5,3,3,3,3,3
88.8888888888889,96,30484.7088833333,"a","accuracy","si2001fr","1","o","l","1","0","0",9,1,700,"Thu Apr 20 09:55:06 2023",0,"sehr leicht","speed","Experiment.osexp","Bild_s4_o_12.png",1080,"fr",2001,"si","blaue","C:/Users/steff/Documents/Universität/Master Psychologie/SS 2022/Masterarbeit/Experiment/subject-16.csv",0,0,0,"l",20,20,"l","l",2064.68470000004,2064.68470000004,16,NA,213050.6398,NA,181877.5145,NA,215115.9731,212742.6981,24204.7700000001,NA,NA,14723.2996,NA,NA,212749.982,212204.8127,NA,208812.5975,NA,181982.9031,15525.4514000001,46290.1845,60913.8432000001,73589.0575000001,90564.2945000001,98608.1051,181983.0199,215116.0448,NA,185932.2034,197285.1422,NA,NA,NA,211904.8282,NA,NA,NA,NA,NA,NA,NA,181877.337,181975.5096,NA,208812.5218,NA,NA,212199.4117,14723.477,213050.7274,14723.5006000001,212742.6181,181876.5649,NA,NA,15495.4784,NA,NA,106320.4461,16,548724.759899999,18,1,0,1,22,"Psychologie",5,3,3,3,3,3
